comm_type,comm_group,comm_group_size,msg_size,stage,dst,src,additional,_elapsed_time,algbw,busbw,count
CommType.all_reduce,CommGroup.tp_group,8,41943040,backward.MegatronColumnLinear,None,None,,None,None,None,1
CommType.computation,None,None,((4096 1 5120) (5120 640)),backward.MegatronRowLinearattention_row,None,None,,57687589,None,None,1
CommType.computation,None,None,((5120 4096) (4096 640)),backward.MegatronRowLinearattention_row,None,None,,57687589,None,None,1
CommType.computation,None,None,((4096 1 2560) (2560 5120)),backward.MegatronColumnLinear.mlp_column,None,None,,71047678,None,None,1
CommType.computation,None,None,((2560 4096) (4096 5120)),backward.MegatronColumnLinear.mlp_column,None,None,,71047678,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,41943040,backward.MegatronColumnLinear,None,None,,None,None,None,1
CommType.computation,None,None,((4096 1 5120) (5120 2560)),backward.MegatronRowLinearmlp_row,None,None,,71047678,None,None,1
CommType.computation,None,None,((5120 4096) (4096 2560)),backward.MegatronRowLinearmlp_row,None,None,,71047678,None,None,1
CommType.computation,None,None,((4096 1 1920) (1920 5120)),backward.MegatronColumnLinear.attention_column,None,None,,57687589,None,None,1
CommType.computation,None,None,((1920 4096) (4096 5120)),backward.MegatronColumnLinear.attention_column,None,None,,57687589,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,41943040,backward.MegatronColumnLinear,None,None,,None,None,None,1
CommType.computation,None,None,((4096 1 5120) (5120 640)),backward.MegatronRowLinearattention_row,None,None,,57687589,None,None,1
CommType.computation,None,None,((5120 4096) (4096 640)),backward.MegatronRowLinearattention_row,None,None,,57687589,None,None,1
CommType.computation,None,None,((4096 1 2560) (2560 5120)),backward.MegatronColumnLinear.mlp_column,None,None,,71047678,None,None,1
CommType.computation,None,None,((2560 4096) (4096 5120)),backward.MegatronColumnLinear.mlp_column,None,None,,71047678,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,41943040,backward.MegatronColumnLinear,None,None,,None,None,None,1
CommType.computation,None,None,((4096 1 5120) (5120 2560)),backward.MegatronRowLinearmlp_row,None,None,,71047678,None,None,1
CommType.computation,None,None,((5120 4096) (4096 2560)),backward.MegatronRowLinearmlp_row,None,None,,71047678,None,None,1
CommType.computation,None,None,((4096 1 1920) (1920 5120)),backward.MegatronColumnLinear.attention_column,None,None,,57687589,None,None,1
CommType.computation,None,None,((1920 4096) (4096 5120)),backward.MegatronColumnLinear.attention_column,None,None,,57687589,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,41943040,backward.MegatronColumnLinear,None,None,,None,None,None,1
CommType.computation,None,None,((4096 1 5120) (5120 640)),backward.MegatronRowLinearattention_row,None,None,,57687589,None,None,1
CommType.computation,None,None,((5120 4096) (4096 640)),backward.MegatronRowLinearattention_row,None,None,,57687589,None,None,1
CommType.computation,None,None,((4096 1 2560) (2560 5120)),backward.MegatronColumnLinear.mlp_column,None,None,,71047678,None,None,1
CommType.computation,None,None,((2560 4096) (4096 5120)),backward.MegatronColumnLinear.mlp_column,None,None,,71047678,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,41943040,backward.MegatronColumnLinear,None,None,,None,None,None,1
CommType.computation,None,None,((4096 1 5120) (5120 2560)),backward.MegatronRowLinearmlp_row,None,None,,71047678,None,None,1
CommType.computation,None,None,((5120 4096) (4096 2560)),backward.MegatronRowLinearmlp_row,None,None,,71047678,None,None,1
CommType.computation,None,None,((4096 1 1920) (1920 5120)),backward.MegatronColumnLinear.attention_column,None,None,,57687589,None,None,1
CommType.computation,None,None,((1920 4096) (4096 5120)),backward.MegatronColumnLinear.attention_column,None,None,,57687589,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,41943040,backward.MegatronColumnLinear,None,None,,None,None,None,1
CommType.computation,None,None,((4096 1 5120) (5120 640)),backward.MegatronRowLinearattention_row,None,None,,57687589,None,None,1
CommType.computation,None,None,((5120 4096) (4096 640)),backward.MegatronRowLinearattention_row,None,None,,57687589,None,None,1
CommType.computation,None,None,((4096 1 2560) (2560 5120)),backward.MegatronColumnLinear.mlp_column,None,None,,71047678,None,None,1
CommType.computation,None,None,((2560 4096) (4096 5120)),backward.MegatronColumnLinear.mlp_column,None,None,,71047678,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,41943040,backward.MegatronColumnLinear,None,None,,None,None,None,1
CommType.computation,None,None,((4096 1 5120) (5120 2560)),backward.MegatronRowLinearmlp_row,None,None,,71047678,None,None,1
CommType.computation,None,None,((5120 4096) (4096 2560)),backward.MegatronRowLinearmlp_row,None,None,,71047678,None,None,1
CommType.computation,None,None,((4096 1 1920) (1920 5120)),backward.MegatronColumnLinear.attention_column,None,None,,57687589,None,None,1
CommType.computation,None,None,((1920 4096) (4096 5120)),backward.MegatronColumnLinear.attention_column,None,None,,57687589,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,41943040,backward.MegatronColumnLinear,None,None,,None,None,None,1
CommType.computation,None,None,((4096 1 5120) (5120 640)),backward.MegatronRowLinearattention_row,None,None,,57687589,None,None,1
CommType.computation,None,None,((5120 4096) (4096 640)),backward.MegatronRowLinearattention_row,None,None,,57687589,None,None,1
CommType.computation,None,None,((4096 1 2560) (2560 5120)),backward.MegatronColumnLinear.mlp_column,None,None,,71047678,None,None,1
CommType.computation,None,None,((2560 4096) (4096 5120)),backward.MegatronColumnLinear.mlp_column,None,None,,71047678,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,41943040,backward.MegatronColumnLinear,None,None,,None,None,None,1
CommType.computation,None,None,((4096 1 5120) (5120 2560)),backward.MegatronRowLinearmlp_row,None,None,,71047678,None,None,1
CommType.computation,None,None,((5120 4096) (4096 2560)),backward.MegatronRowLinearmlp_row,None,None,,71047678,None,None,1
CommType.computation,None,None,((4096 1 1920) (1920 5120)),backward.MegatronColumnLinear.attention_column,None,None,,57687589,None,None,1
CommType.computation,None,None,((1920 4096) (4096 5120)),backward.MegatronColumnLinear.attention_column,None,None,,57687589,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,41943040,backward.MegatronColumnLinear,None,None,,None,None,None,1
CommType.computation,None,None,((4096 1 5120) (5120 640)),backward.MegatronRowLinearattention_row,None,None,,57687589,None,None,1
CommType.computation,None,None,((5120 4096) (4096 640)),backward.MegatronRowLinearattention_row,None,None,,57687589,None,None,1
CommType.computation,None,None,((4096 1 2560) (2560 5120)),backward.MegatronColumnLinear.mlp_column,None,None,,71047678,None,None,1
CommType.computation,None,None,((2560 4096) (4096 5120)),backward.MegatronColumnLinear.mlp_column,None,None,,71047678,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,41943040,backward.MegatronColumnLinear,None,None,,None,None,None,1
CommType.computation,None,None,((4096 1 5120) (5120 2560)),backward.MegatronRowLinearmlp_row,None,None,,71047678,None,None,1
CommType.computation,None,None,((5120 4096) (4096 2560)),backward.MegatronRowLinearmlp_row,None,None,,71047678,None,None,1
CommType.computation,None,None,((4096 1 1920) (1920 5120)),backward.MegatronColumnLinear.attention_column,None,None,,57687589,None,None,1
CommType.computation,None,None,((1920 4096) (4096 5120)),backward.MegatronColumnLinear.attention_column,None,None,,57687589,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,41943040,backward.MegatronColumnLinear,None,None,,None,None,None,1
CommType.computation,None,None,((4096 1 5120) (5120 640)),backward.MegatronRowLinearattention_row,None,None,,57687589,None,None,1
CommType.computation,None,None,((5120 4096) (4096 640)),backward.MegatronRowLinearattention_row,None,None,,57687589,None,None,1
CommType.computation,None,None,((4096 1 2560) (2560 5120)),backward.MegatronColumnLinear.mlp_column,None,None,,71047678,None,None,1
CommType.computation,None,None,((2560 4096) (4096 5120)),backward.MegatronColumnLinear.mlp_column,None,None,,71047678,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,41943040,backward.MegatronColumnLinear,None,None,,None,None,None,1
CommType.computation,None,None,((4096 1 5120) (5120 2560)),backward.MegatronRowLinearmlp_row,None,None,,71047678,None,None,1
CommType.computation,None,None,((5120 4096) (4096 2560)),backward.MegatronRowLinearmlp_row,None,None,,71047678,None,None,1
CommType.computation,None,None,((4096 1 1920) (1920 5120)),backward.MegatronColumnLinear.attention_column,None,None,,57687589,None,None,1
CommType.computation,None,None,((1920 4096) (4096 5120)),backward.MegatronColumnLinear.attention_column,None,None,,57687589,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,41943040,backward.MegatronColumnLinear,None,None,,None,None,None,1
CommType.computation,None,None,((4096 1 5120) (5120 640)),backward.MegatronRowLinearattention_row,None,None,,57687589,None,None,1
CommType.computation,None,None,((5120 4096) (4096 640)),backward.MegatronRowLinearattention_row,None,None,,57687589,None,None,1
CommType.computation,None,None,((4096 1 2560) (2560 5120)),backward.MegatronColumnLinear.mlp_column,None,None,,71047678,None,None,1
CommType.computation,None,None,((2560 4096) (4096 5120)),backward.MegatronColumnLinear.mlp_column,None,None,,71047678,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,41943040,backward.MegatronColumnLinear,None,None,,None,None,None,1
CommType.computation,None,None,((4096 1 5120) (5120 2560)),backward.MegatronRowLinearmlp_row,None,None,,71047678,None,None,1
CommType.computation,None,None,((5120 4096) (4096 2560)),backward.MegatronRowLinearmlp_row,None,None,,71047678,None,None,1
CommType.computation,None,None,((4096 1 1920) (1920 5120)),backward.MegatronColumnLinear.attention_column,None,None,,57687589,None,None,1
CommType.computation,None,None,((1920 4096) (4096 5120)),backward.MegatronColumnLinear.attention_column,None,None,,57687589,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,41943040,backward.MegatronColumnLinear,None,None,,None,None,None,1
CommType.computation,None,None,((4096 1 5120) (5120 640)),backward.MegatronRowLinearattention_row,None,None,,57687589,None,None,1
CommType.computation,None,None,((5120 4096) (4096 640)),backward.MegatronRowLinearattention_row,None,None,,57687589,None,None,1
CommType.computation,None,None,((4096 1 2560) (2560 5120)),backward.MegatronColumnLinear.mlp_column,None,None,,71047678,None,None,1
CommType.computation,None,None,((2560 4096) (4096 5120)),backward.MegatronColumnLinear.mlp_column,None,None,,71047678,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,41943040,backward.MegatronColumnLinear,None,None,,None,None,None,1
CommType.computation,None,None,((4096 1 5120) (5120 2560)),backward.MegatronRowLinearmlp_row,None,None,,71047678,None,None,1
CommType.computation,None,None,((5120 4096) (4096 2560)),backward.MegatronRowLinearmlp_row,None,None,,71047678,None,None,1
CommType.computation,None,None,((4096 1 1920) (1920 5120)),backward.MegatronColumnLinear.attention_column,None,None,,57687589,None,None,1
CommType.computation,None,None,((1920 4096) (4096 5120)),backward.MegatronColumnLinear.attention_column,None,None,,57687589,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,41943040,backward.MegatronColumnLinear,None,None,,None,None,None,1
CommType.computation,None,None,((4096 1 5120) (5120 640)),backward.MegatronRowLinearattention_row,None,None,,57687589,None,None,1
CommType.computation,None,None,((5120 4096) (4096 640)),backward.MegatronRowLinearattention_row,None,None,,57687589,None,None,1
CommType.computation,None,None,((4096 1 2560) (2560 5120)),backward.MegatronColumnLinear.mlp_column,None,None,,71047678,None,None,1
CommType.computation,None,None,((2560 4096) (4096 5120)),backward.MegatronColumnLinear.mlp_column,None,None,,71047678,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,41943040,backward.MegatronColumnLinear,None,None,,None,None,None,1
CommType.computation,None,None,((4096 1 5120) (5120 2560)),backward.MegatronRowLinearmlp_row,None,None,,71047678,None,None,1
CommType.computation,None,None,((5120 4096) (4096 2560)),backward.MegatronRowLinearmlp_row,None,None,,71047678,None,None,1
CommType.computation,None,None,((4096 1 1920) (1920 5120)),backward.MegatronColumnLinear.attention_column,None,None,,57687589,None,None,1
CommType.computation,None,None,((1920 4096) (4096 5120)),backward.MegatronColumnLinear.attention_column,None,None,,57687589,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,41943040,backward.MegatronColumnLinear,None,None,,None,None,None,1
CommType.computation,None,None,((4096 1 5120) (5120 640)),backward.MegatronRowLinearattention_row,None,None,,57687589,None,None,1
CommType.computation,None,None,((5120 4096) (4096 640)),backward.MegatronRowLinearattention_row,None,None,,57687589,None,None,1
CommType.computation,None,None,((4096 1 2560) (2560 5120)),backward.MegatronColumnLinear.mlp_column,None,None,,71047678,None,None,1
CommType.computation,None,None,((2560 4096) (4096 5120)),backward.MegatronColumnLinear.mlp_column,None,None,,71047678,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,41943040,backward.MegatronColumnLinear,None,None,,None,None,None,1
CommType.computation,None,None,((4096 1 5120) (5120 2560)),backward.MegatronRowLinearmlp_row,None,None,,71047678,None,None,1
CommType.computation,None,None,((5120 4096) (4096 2560)),backward.MegatronRowLinearmlp_row,None,None,,71047678,None,None,1
CommType.computation,None,None,((4096 1 1920) (1920 5120)),backward.MegatronColumnLinear.attention_column,None,None,,57687589,None,None,1
CommType.computation,None,None,((1920 4096) (4096 5120)),backward.MegatronColumnLinear.attention_column,None,None,,57687589,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,41943040,backward.MegatronColumnLinear,None,None,,None,None,None,1
CommType.computation,None,None,((4096 1 5120) (5120 640)),backward.MegatronRowLinearattention_row,None,None,,57687589,None,None,1
CommType.computation,None,None,((5120 4096) (4096 640)),backward.MegatronRowLinearattention_row,None,None,,57687589,None,None,1
CommType.computation,None,None,((4096 1 2560) (2560 5120)),backward.MegatronColumnLinear.mlp_column,None,None,,71047678,None,None,1
CommType.computation,None,None,((2560 4096) (4096 5120)),backward.MegatronColumnLinear.mlp_column,None,None,,71047678,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,41943040,backward.MegatronColumnLinear,None,None,,None,None,None,1
CommType.computation,None,None,((4096 1 5120) (5120 2560)),backward.MegatronRowLinearmlp_row,None,None,,71047678,None,None,1
CommType.computation,None,None,((5120 4096) (4096 2560)),backward.MegatronRowLinearmlp_row,None,None,,71047678,None,None,1
CommType.computation,None,None,((4096 1 1920) (1920 5120)),backward.MegatronColumnLinear.attention_column,None,None,,57687589,None,None,1
CommType.computation,None,None,((1920 4096) (4096 5120)),backward.MegatronColumnLinear.attention_column,None,None,,57687589,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,41943040,backward.MegatronColumnLinear,None,None,,None,None,None,1
CommType.computation,None,None,((4096 1 5120) (5120 640)),backward.MegatronRowLinearattention_row,None,None,,57687589,None,None,1
CommType.computation,None,None,((5120 4096) (4096 640)),backward.MegatronRowLinearattention_row,None,None,,57687589,None,None,1
CommType.computation,None,None,((4096 1 2560) (2560 5120)),backward.MegatronColumnLinear.mlp_column,None,None,,71047678,None,None,1
CommType.computation,None,None,((2560 4096) (4096 5120)),backward.MegatronColumnLinear.mlp_column,None,None,,71047678,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,41943040,backward.MegatronColumnLinear,None,None,,None,None,None,1
CommType.computation,None,None,((4096 1 5120) (5120 2560)),backward.MegatronRowLinearmlp_row,None,None,,71047678,None,None,1
CommType.computation,None,None,((5120 4096) (4096 2560)),backward.MegatronRowLinearmlp_row,None,None,,71047678,None,None,1
CommType.computation,None,None,((4096 1 1920) (1920 5120)),backward.MegatronColumnLinear.attention_column,None,None,,57687589,None,None,1
